	time	voltage
793	5186.0	0.0373478
794	5188.0	0.0373478
795	5190.0	0.0373478
796	5192.0	0.0373556
797	5194.0	0.0373556
798	5196.0	0.0373556
799	5198.0	0.0373556
800	5200.0	0.0373556
801	5202.0	0.0373556
802	5204.0	0.0373556
803	5206.0	0.0373556
804	5208.0	0.0373556
805	5210.0	0.0373556
806	5212.0	0.0373556
807	5214.0	0.0373556
808	5216.0	0.0373556
809	5218.0	0.0373556
810	5220.0	0.0373556
811	5222.0	0.0373478
812	5224.0	0.0373478
813	5226.0	0.0373556
814	5228.0	0.0373556
815	5230.0	0.0373478
816	5232.0	0.0373478
817	5234.0	0.0373478
818	5236.0	0.0373478
819	5238.0	0.0373478
820	5240.0	0.0373478
821	5242.0	0.0373478
822	5244.0	0.0373478
823	5246.0	0.0373478
824	5248.0	0.0373478
825	5250.0	0.0373478
826	5252.0	0.03734
827	5254.0	0.03734
828	5256.0	0.03734
829	5258.0	0.0373478
830	5260.0	0.0373478
831	5262.0	0.0373478
832	5264.0	0.0373478
833	5266.0	0.0373478
834	5268.0	0.0373478
835	5270.0	0.0373478
836	5272.0	0.0373478
837	5274.0	0.0373478
838	5276.0	0.0373478
839	5278.0	0.0373478
840	5280.0	0.0373478
841	5282.0	0.0373478
842	5284.0	0.0373478
843	5286.0	0.0373478
844	5288.0	0.0373478
845	5290.0	0.0373478
846	5292.0	0.0373478
847	5294.0	0.0373478
848	5296.0	0.0373478
849	5298.0	0.0373478
850	5300.0	0.0373478
851	5302.0	0.0373478
852	5304.0	0.0373478
853	5306.0	0.0373478
854	5308.0	0.0373478
855	5310.0	0.0373478
856	5312.0	0.0373478
857	5314.0	0.0373478
858	5316.0	0.0373478
859	5318.0	0.0373478
860	5320.0	0.0373478
861	5322.0	0.0373478
862	5324.0	0.0373478
863	5326.0	0.0373478
864	5328.0	0.0373478
865	5330.0	0.0373478
866	5332.0	0.0373478
867	5334.0	0.0373556
868	5336.0	0.0373556
869	5338.0	0.0373478
870	5340.0	0.0373478
871	5342.0	0.0373556
872	5344.0	0.0373556
873	5346.0	0.0373556
874	5348.0	0.0373478
875	5350.0	0.0373478
876	5352.0	0.0373478
877	5354.0	0.0373478
878	5356.0	0.0373478
879	5358.0	0.0373478
880	5360.0	0.03734
881	5362.0	0.03734
882	5364.0	0.0373478
883	5366.0	0.03734
884	5368.0	0.03734
885	5370.0	0.03734
886	5372.0	0.03734
887	5374.0	0.03734
888	5376.0	0.03734
889	5378.0	0.03734
890	5380.0	0.03734
891	5382.0	0.03734
892	5384.0	0.0373322
893	5386.0	0.0373322
894	5388.0	0.0373243
895	5390.0	0.0373243
896	5392.0	0.0373243
897	5394.0	0.0373243
898	5396.0	0.0373322
899	5398.0	0.0373322
900	5400.0	0.0373322
901	5402.0	0.0373322
902	5404.0	0.03734
903	5406.0	0.0373478
904	5408.0	0.0373478
905	5410.0	0.0373478
906	5412.0	0.0373478
907	5414.0	0.0373478
908	5416.0	0.0373478
909	5418.0	0.0373478
910	5420.0	0.0373478
911	5422.0	0.0373478
912	5424.0	0.0373478
913	5426.0	0.0373478
914	5428.0	0.0373478
915	5430.0	0.0373478
916	5432.0	0.0373478
917	5434.0	0.0373478
918	5436.0	0.0373478
919	5438.0	0.0373478
920	5440.0	0.03734
921	5442.0	0.03734
922	5444.0	0.0373478
923	5446.0	0.0373478
924	5448.0	0.03734
925	5450.0	0.03734
926	5452.0	0.03734
927	5454.0	0.03734
928	5456.0	0.03734
929	5458.0	0.03734
930	5460.0	0.03734
931	5462.0	0.03734
932	5464.0	0.03734
933	5466.0	0.03734
934	5468.0	0.0373322
935	5470.0	0.03734
936	5472.0	0.03734
937	5474.0	0.03734
938	5476.0	0.03734
939	5478.0	0.03734
940	5480.0	0.03734
941	5482.0	0.03734
942	5484.0	0.03734
943	5486.0	0.03734
944	5488.0	0.03734
945	5490.0	0.03734
946	5492.0	0.03734
947	5494.0	0.03734
948	5496.0	0.0373322
949	5498.0	0.03734
950	5500.0	0.0373322
951	5502.0	0.0373322
952	5504.0	0.0373322
953	5506.0	0.0373322
954	5508.0	0.0373322
955	5510.0	0.0373322
956	5512.0	0.0373322
957	5514.0	0.0373322
958	5516.0	0.0373243
959	5518.0	0.0373243
960	5520.0	0.0373243
961	5522.0	0.0373243
962	5524.0	0.0373243
963	5526.0	0.0373165
964	5528.0	0.0373243
965	5530.0	0.0373243
966	5532.0	0.0373243
967	5534.0	0.0373165
968	5536.0	0.0373165
969	5538.0	0.0373165
970	5540.0	0.0373165
971	5542.0	0.0373165
972	5544.0	0.0373165
973	5546.0	0.0373165
974	5548.0	0.0373165
975	5550.0	0.0373165
976	5552.0	0.0373165
977	5554.0	0.0373087
978	5556.0	0.0373165
979	5558.0	0.0373165
980	5560.0	0.0373165
981	5562.0	0.0373165
982	5564.0	0.0373087
983	5566.0	0.0373165
984	5568.0	0.0373165
985	5570.0	0.0373087
986	5572.0	0.0373087
987	5574.0	0.0373087
988	5576.0	0.0373165
989	5578.0	0.0373165
990	5580.0	0.0373165
991	5582.0	0.0373087
992	5584.0	0.0373165
993	5586.0	0.0373165
994	5588.0	0.0373087
995	5590.0	0.0373087
996	5592.0	0.0373087
997	5594.0	0.0373087
998	5596.0	0.0373087
999	5598.0	0.0373087
1000	5600.0	0.037301
1001	5602.0	0.037301
1002	5604.0	0.037301
1003	5606.0	0.037301
1004	5608.0	0.037301
1005	5610.0	0.037301
1006	5612.0	0.037301
1007	5614.0	0.037301
1008	5616.0	0.037301
1009	5618.0	0.037301
1010	5620.0	0.037301
1011	5622.0	0.037301
1012	5624.0	0.037301
1013	5626.0	0.0372931
1014	5628.0	0.0372931
1015	5630.0	0.0372931
1016	5632.0	0.0372931
1017	5634.0	0.0372931
1018	5636.0	0.0372853
1019	5638.0	0.0372853
1020	5640.0	0.0372853
1021	5642.0	0.0372775
1022	5644.0	0.0372775
1023	5646.0	0.0372775
1024	5648.0	0.0372775
1025	5650.0	0.0372775
1026	5652.0	0.0372697
1027	5654.0	0.0372697
1028	5656.0	0.0372697
1029	5658.0	0.0372697
1030	5660.0	0.0372697
1031	5662.0	0.0372697
1032	5664.0	0.0372697
1033	5666.0	0.0372619
1034	5668.0	0.0372619
1035	5670.0	0.0372619
1036	5672.0	0.0372619
1037	5674.0	0.037254
1038	5676.0	0.037254
1039	5678.0	0.037254
1040	5680.0	0.037254
1041	5682.0	0.0372462
1042	5684.0	0.0372462
1043	5686.0	0.0372462
1044	5688.0	0.0372462
1045	5690.0	0.0372462
1046	5692.0	0.0372462
1047	5694.0	0.0372462
1048	5696.0	0.0372462
1049	5698.0	0.0372462
1050	5700.0	0.0372462
1051	5702.0	0.0372462
1052	5704.0	0.0372462
1053	5706.0	0.0372462
1054	5708.0	0.0372462
1055	5710.0	0.037254
1056	5712.0	0.037254
1057	5714.0	0.037254
1058	5716.0	0.037254
1059	5718.0	0.037254
1060	5720.0	0.037254
1061	5722.0	0.037254
1062	5724.0	0.037254
1063	5726.0	0.0372619
1064	5728.0	0.037254
1065	5730.0	0.0372619
1066	5732.0	0.0372619
1067	5734.0	0.0372619
1068	5736.0	0.0372619
1069	5738.0	0.0372619
1070	5740.0	0.037254
1071	5742.0	0.037254
1072	5744.0	0.037254
1073	5746.0	0.0372462
1074	5748.0	0.037254
1075	5750.0	0.037254
1076	5752.0	0.037254
1077	5754.0	0.037254
1078	5756.0	0.037254
1079	5758.0	0.037254
1080	5760.0	0.0372619
1081	5762.0	0.0372619
1082	5764.0	0.0372619
1083	5766.0	0.0372619
1084	5768.0	0.0372619
1085	5770.0	0.0372619
1086	5772.0	0.0372619
1087	5774.0	0.0372619
1088	5776.0	0.0372619
1089	5778.0	0.0372697
1090	5780.0	0.0372697
1091	5782.0	0.0372697
1092	5784.0	0.0372619
1093	5786.0	0.0372619
1094	5788.0	0.0372619
1095	5790.0	0.0372619
1096	5792.0	0.0372619
1097	5794.0	0.0372619
1098	5796.0	0.0372619
1099	5798.0	0.0372619
1100	5800.0	0.0372619
1101	5802.0	0.0372619
1102	5804.0	0.0372619
1103	5806.0	0.0372619
1104	5808.0	0.0372619
1105	5810.0	0.0372619
1106	5812.0	0.0372619
1107	5814.0	0.0372619
1108	5816.0	0.0372619
1109	5818.0	0.037254
1110	5820.0	0.037254
1111	5822.0	0.037254
1112	5824.0	0.037254
1113	5826.0	0.0372462
1114	5828.0	0.0372462
1115	5830.0	0.0372462
1116	5832.0	0.037254
1117	5834.0	0.037254
1118	5836.0	0.037254
1119	5838.0	0.037254
1120	5840.0	0.037254
1121	5842.0	0.037254
1122	5844.0	0.037254
1123	5846.0	0.037254
1124	5848.0	0.0372462
1125	5850.0	0.0372462
1126	5852.0	0.0372462
1127	5854.0	0.0372462
1128	5856.0	0.0372462
1129	5858.0	0.0372462
1130	5860.0	0.0372384
1131	5862.0	0.0372384
1132	5864.0	0.0372306
1133	5866.0	0.0372306
1134	5868.0	0.0372306
1135	5870.0	0.0372306
1136	5872.0	0.0372306
1137	5874.0	0.0372306
1138	5876.0	0.0372306
1139	5878.0	0.0372306
1140	5880.0	0.0372306
1141	5882.0	0.0372228
1142	5884.0	0.0372228
1143	5886.0	0.0372228
1144	5888.0	0.0372228
1145	5890.0	0.0372228
1146	5892.0	0.0372228
1147	5894.0	0.0372228
1148	5896.0	0.0372228
1149	5898.0	0.0372228
1150	5900.0	0.0372228
1151	5902.0	0.0372228
1152	5904.0	0.0372228
1153	5906.0	0.0372228
1154	5908.0	0.0372149
1155	5910.0	0.0372149
1156	5912.0	0.0372149
1157	5914.0	0.0372149
1158	5916.0	0.0372149
1159	5918.0	0.0372149
1160	5920.0	0.0372149
1161	5922.0	0.0372072
1162	5924.0	0.0372072
1163	5926.0	0.0372072
1164	5928.0	0.0372072
1165	5930.0	0.0372072
1166	5932.0	0.0372072
1167	5934.0	0.0372072
1168	5936.0	0.0372072
1169	5938.0	0.0372072
